backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P3T1-001,node_master,P3T1-N01,P3-T1,detail_capability,明确5G网管在网络优化中的作用,medium风险；本节点用于建立P3项目入口认知，不能写成抽象概念背诵。,V0.4,professional;editorial;media;student_text,task_boundary;student_text,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,medium,adapted,not_ready,detail_capability,original_textbook;ai_structuring,网管作用说明卡,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-002,node_master,P3T1-N02,P3-T1,detail_capability,识别5G网管架构层次与部署组成,high风险；NFV、IaaS/PaaS/SaaS和TECS关系必须专业复核，原图需教学化重绘。,V0.4,professional;editorial;media;student_text,architecture;cloud_service;media,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,adapted,not_ready,detail_capability,original_textbook;ai_structuring,网管架构层次标注图,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-003,node_master,P3T1-N03,P3-T1,detail_capability,区分5G网管软硬件组成与部署边界,high风险；软硬件组成不能写成厂家系统说明，需转译成学生可理解的部署层关系。,V0.4,professional;editorial;media;student_text,architecture;platform_boundary;media,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,adapted,not_ready,detail_capability,original_textbook;ai_structuring,软硬件组成对照表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-004,node_master,P3T1-N04,P3-T1,detail_capability,识别5G网管功能组件与管理对象,high风险；功能组件边界需专业复核，不能把组件名称直接当作学生已掌握内容。,V0.4,professional;editorial;media;student_text,function_boundary;professional_term;media,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,adapted,not_ready,detail_capability,original_textbook;ai_structuring,功能组件用途表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-005,node_master,P3T1-N05,P3-T1,detail_capability,定位仿真实训系统中的典型任务入口,high风险；仿真截图不得裸用，入口定位只服务学习路径映射，不展开后续任务本身。,V0.4,professional;editorial;media;student_text,software_interface;media;task_boundary,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,adapted,not_ready,detail_capability,original_textbook;ai_structuring,网管功能入口定位单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-006,node_master,P3T1-N06,P3-T1,detail_capability,建立功能入口与后续学习任务的映射,medium风险；本节点是课程能力图谱暗线关键节点，必须保持映射边界，不替代后续任务能力节点。,V0.4,professional;editorial;media;student_text,task_boundary;graph_mapping,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,medium,adapted,not_ready,detail_capability,original_textbook;ai_structuring,功能到任务映射表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-007,node_master,P3T1-N07,P3-T1,detail_capability,判断账号权限、数据范围与学习边界,high风险；权限、数据范围和真实工程授权边界必须显性写入，避免学生误解为真实网管操作许可。,V0.4,professional;editorial;media;student_text,permission_boundary;data_security;student_text,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,yes,pending,no,account_permission;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,adapted,not_ready,detail_capability,original_textbook;ai_structuring,网管使用边界说明单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-008,binding_master,P3T1-R01,P3-T1,resource_card,5G网管架构层次教学化重绘图,high风险；原图涉及NFV/IaaS/PaaS/SaaS/TECS架构，需专业复核和媒体重绘。,V0.4,professional;editorial;media;student_text,media;permission_boundary;task_boundary,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,yes,pending,no,account_permission;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,redrawn_or_adapted,not_ready,architecture_diagram;interface_diagram;worksheet,original_textbook;ai_structuring,P3-T1学习证据,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-009,binding_master,P3T1-R02,P3-T1,resource_card,软硬件组成对照表资源,high风险；软硬件部署边界容易和厂家平台说明混写，需专业复核。,V0.4,professional;editorial;media;student_text,media;permission_boundary;task_boundary,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,yes,pending,no,account_permission;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,redrawn_or_adapted,not_ready,architecture_diagram;interface_diagram;worksheet,original_textbook;ai_structuring,P3-T1学习证据,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
BF-V04-P3T1-010,binding_master,P3T1-R03,P3-T1,resource_card,功能组件用途表资源,high风险；系统管理、自运维、智能运维、无线应用和公共应用边界需专业复核。,V0.4,professional;editorial;media;student_text,media;permission_boundary;task_boundary,professional_expert;editor;media_editor;course_teacher,no,not_applicable,no,not_needed,yes,pending,no,account_permission;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过专家、媒体、平台或教学验证。,source_adapted,仅用于训练P3-T1网管架构、功能入口和任务映射；正式使用前需专业复核。,high,redrawn_or_adapted,not_ready,architecture_diagram;interface_diagram;worksheet,original_textbook;ai_structuring,P3-T1学习证据,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查或重绘、学生正文转译、平台验证和真实教学验证。,先完成P3-T1增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P3T1-V0311-INCREMENT,P3-T1新增网管架构、功能组件、仿真入口、任务映射和权限边界风险，需要V0.4结构化治理。
